ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State
2176,163841,0,1,52,1,0,0,0,0,0,0,1,0,State-Other
2177,146891,0,1,55,0,1,0,0,0,0,0,0,0,State-California
2178,170091,1,0,51,0,1,0,0,0,0,0,1,0,State-Florida
2179,178075,0,0,48,0,1,0,0,0,0,0,0,1,State-Illinois
2180,159184,0,1,59,0,0,0,0,1,0,0,0,0,State-New York
2181,154809,1,1,43,0,1,0,0,0,0,1,0,0,State-Texas
2182,158113,0,1,61,0,1,0,0,0,0,1,0,0,State-Other
2183,151412,0,1,62,0,1,0,0,0,0,0,1,0,State-California
2184,115287,1,0,41,1,0,0,0,0,0,1,0,0,State-Florida
2185,166636,0,0,63,0,0,0,1,0,0,0,1,0,State-Illinois
2186,150965,0,1,64,0,1,0,0,0,0,0,1,0,State-New York
2187,184618,0,0,55,0,1,0,0,0,0,0,0,1,State-Texas
2188,118351,0,0,30,0,1,0,0,0,0,1,0,0,State-Other
2189,140451,0,2,63,0,0,0,1,0,0,0,0,1,State-California
2190,136317,0,1,55,0,0,0,1,0,0,1,0,0,State-Florida
2191,142213,0,1,63,0,0,0,1,0,0,1,0,0,State-Illinois
2192,165748,0,1,65,0,0,0,1,0,0,1,0,0,State-New York
2193,177044,0,1,48,0,0,0,1,0,0,1,0,0,State-Texas
2194,174918,0,0,51,0,0,0,1,0,0,1,0,0,State-Other
2195,156721,1,1,48,0,1,0,0,0,0,1,0,0,State-California
2196,142160,1,1,45,0,0,1,0,0,0,1,0,0,State-Florida
2197,161559,0,1,55,0,0,1,0,0,0,1,0,0,State-Illinois
2198,133629,1,1,57,0,0,0,1,0,0,0,0,1,State-New York
2199,168682,0,0,29,0,0,0,1,0,0,0,0,1,State-Texas
2200,134377,0,1,57,0,0,1,0,0,0,1,0,0,State-Other
2201,108940,1,0,34,0,0,1,0,0,1,0,0,0,State-California
2202,126228,1,0,47,0,1,0,0,0,0,1,0,0,State-Florida
2203,177297,0,0,63,1,0,0,0,0,0,0,0,0,State-Illinois
2204,140211,1,1,39,0,1,0,0,0,0,1,0,0,State-New York
2205,133438,1,1,62,0,0,0,0,1,0,0,0,1,State-Texas
2206,175032,0,1,61,0,1,0,0,0,0,0,0,1,State-Other
2207,161284,0,0,65,0,0,1,0,0,0,0,0,1,State-California
2208,122518,1,0,34,0,1,0,0,0,0,1,0,0,State-Florida
2209,154730,0,1,45,0,1,0,0,0,0,0,1,0,State-Illinois
2210,138452,1,1,65,0,1,0,0,0,0,0,1,0,State-New York
2211,144421,1,1,49,1,0,0,0,0,0,1,0,0,State-Texas
2212,138197,1,0,34,0,0,0,1,0,0,0,0,1,State-Other
2213,141986,0,1,42,1,0,0,0,0,0,1,0,0,State-California
2214,128427,1,0,37,0,0,0,1,0,0,1,0,0,State-Florida
2215,137395,1,0,44,0,0,0,1,0,0,0,0,1,State-Illinois
2216,164722,1,0,49,0,1,0,0,0,0,1,0,0,State-New York
2217,155249,0,1,64,0,0,0,1,0,0,0,1,0,State-Texas
2218,184906,0,0,48,0,0,0,1,0,0,1,0,0,State-Other
2219,128691,1,0,31,0,1,0,0,0,0,1,0,0,State-California
2220,144213,1,1,68,0,0,1,0,0,0,1,0,0,State-Florida
2221,125707,1,0,36,0,0,1,0,0,1,0,0,0,State-Illinois
2222,159062,2,1,53,0,1,0,0,0,0,0,0,1,State-New York
2223,176624,0,1,58,0,0,1,0,0,0,1,0,0,State-Texas
2224,166000,0,0,73,0,0,0,1,0,0,0,1,0,State-Other
2225,127683,1,0,42,0,0,0,1,0,0,0,0,1,State-California
2226,101730,0,0,49,1,0,0,0,0,0,1,0,0,State-Florida
2227,107500,1,0,28,0,0,1,0,0,1,0,0,0,State-Illinois
2228,140521,1,1,52,0,0,0,1,0,0,1,0,0,State-New York
2229,120427,1,0,47,0,0,0,1,0,0,0,0,1,State-Texas
2230,165106,0,1,45,0,1,0,0,0,0,1,0,0,State-Other
2231,169969,0,0,55,0,1,0,0,0,0,0,0,1,State-California
2232,167433,0,2,68,0,1,0,0,0,0,1,0,0,State-Florida
2233,177766,0,1,53,0,1,0,0,0,0,0,0,1,State-Illinois
2234,174716,0,1,48,0,1,0,0,0,0,1,0,0,State-New York
2235,168118,0,1,57,1,0,0,0,0,0,1,0,0,State-Texas
2236,155158,1,1,50,0,1,0,0,0,0,0,0,1,State-Other
2237,162972,0,1,65,0,1,0,0,0,0,0,0,0,State-California
2238,174190,0,1,45,0,1,0,0,0,0,1,0,0,State-Florida
2239,139356,1,1,44,0,1,0,0,0,0,1,0,0,State-Illinois
2240,176653,0,0,51,0,0,0,1,0,0,1,0,0,State-New York
2241,135860,1,1,47,1,0,0,0,0,0,0,0,1,State-Texas
2242,190687,0,0,37,1,0,0,0,0,0,0,0,1,State-Other
2243,173450,0,0,38,0,0,0,1,0,0,0,1,0,State-California
2244,131454,1,1,60,0,1,0,0,0,0,1,0,0,State-Florida
2245,147139,1,1,68,0,0,1,0,0,0,1,0,0,State-Illinois
2246,183829,0,0,45,1,0,0,0,0,0,1,0,0,State-New York
2247,153378,1,1,57,0,1,0,0,0,0,0,0,1,State-Texas
2248,119656,1,0,50,0,0,0,1,0,0,1,0,0,State-Other
2249,145579,0,1,72,0,1,0,0,0,0,0,0,1,State-California
2250,185485,0,0,62,0,0,1,0,0,0,0,0,0,State-Florida
2251,155956,0,0,76,0,1,0,0,0,0,1,0,0,State-Illinois
2252,164191,0,1,57,0,0,1,0,0,0,0,1,0,State-New York
2253,138808,1,0,48,0,0,1,0,0,0,1,0,0,State-Texas
2254,157183,1,1,54,0,1,0,0,0,0,0,1,0,State-Other
2255,123748,1,0,52,1,0,0,0,0,0,0,1,0,State-California
2256,166303,0,1,49,0,1,0,0,0,0,1,0,0,State-Florida
2257,137368,1,0,45,0,1,0,0,0,0,0,1,0,State-Illinois
2258,140800,1,2,56,0,1,0,0,0,0,1,0,0,State-New York
2259,171847,0,0,42,1,0,0,0,0,0,1,0,0,State-Texas
2260,146149,0,1,45,0,1,0,0,0,0,1,0,0,State-Other
2261,178687,0,0,37,0,0,0,1,0,0,1,0,0,State-California
2262,149118,0,0,49,1,0,0,0,0,0,0,0,0,State-Florida
2263,137633,1,1,63,0,1,0,0,0,0,0,0,1,State-Illinois
2264,139767,0,0,69,0,0,0,1,0,0,0,1,0,State-New York
2265,126997,0,0,69,0,1,0,0,0,1,0,0,0,State-Texas
2266,133986,1,0,50,1,0,0,0,0,0,1,0,0,State-Other
2267,157091,0,1,48,0,1,0,0,0,0,0,0,1,State-California
2268,146831,1,1,51,0,1,0,0,0,0,0,0,0,State-Florida
2269,183151,0,0,48,0,1,0,0,0,0,0,1,0,State-Illinois
2270,152531,0,0,49,0,1,0,0,0,0,1,0,0,State-New York
2271,115759,0,0,64,0,1,0,0,0,0,1,0,0,State-Texas
2272,122804,1,0,49,0,0,1,0,0,0,1,0,0,State-Other
2273,143050,1,0,47,0,1,0,0,0,0,0,0,0,State-California
2274,142997,1,1,43,0,0,1,0,0,0,0,0,1,State-Florida
2275,148918,1,1,57,0,0,1,0,0,0,0,0,1,State-Illinois
2276,160033,0,1,66,0,0,0,1,0,0,0,1,0,State-New York
2277,134043,1,0,42,0,0,0,1,0,0,0,0,1,State-Texas
2278,157811,0,1,54,0,0,0,1,0,0,1,0,0,State-Other
2279,178569,0,0,74,0,1,0,0,0,0,1,0,0,State-California
2280,107500,1,1,42,0,0,1,0,0,0,1,0,0,State-Florida
2281,194384,0,0,67,0,0,0,1,0,0,1,0,0,State-Illinois
2282,123148,0,0,35,0,1,0,0,0,0,0,0,0,State-New York
2283,144267,1,1,50,1,0,0,0,0,0,1,0,0,State-Texas
2284,171626,0,0,41,0,1,0,0,0,0,1,0,0,State-Other
2285,160894,0,1,54,0,0,0,1,0,0,1,0,0,State-California
2286,150200,1,1,44,0,0,0,1,0,0,1,0,0,State-Florida
2287,181051,0,0,55,0,1,0,0,0,0,0,0,1,State-Illinois
2288,165169,0,0,38,0,1,0,0,0,0,1,0,0,State-New York
2289,159868,0,1,48,0,0,0,1,0,0,1,0,0,State-Texas
2290,165695,0,1,60,0,1,0,0,0,0,0,0,1,State-Other
2291,164857,0,0,64,0,0,1,0,0,0,0,1,0,State-California
2292,145143,0,1,55,0,0,0,1,0,0,0,1,0,State-Florida
2293,174805,0,1,65,0,0,0,1,0,0,0,0,0,State-Illinois
2294,159060,1,0,31,0,1,0,0,0,0,0,0,0,State-New York
2295,127238,1,1,58,0,0,1,0,0,0,0,0,1,State-Texas
2296,147009,0,1,55,0,0,0,1,0,0,1,0,0,State-Other
2297,146094,1,1,47,0,1,0,0,0,0,0,0,0,State-California
2298,140321,1,1,48,0,1,0,0,0,0,1,0,0,State-Florida
2299,137235,1,0,36,0,0,0,1,0,0,1,0,0,State-Illinois
2300,181843,0,0,60,0,1,0,0,0,0,0,1,0,State-New York
2301,146692,0,1,62,0,0,0,1,0,0,0,1,0,State-Texas
2302,177382,0,1,52,0,0,0,1,0,0,1,0,0,State-Other
2303,137774,2,0,43,0,0,1,0,0,0,1,0,0,State-California
2304,118393,1,0,46,0,1,0,0,0,1,0,0,0,State-Florida
2305,172828,0,1,58,0,1,0,0,0,0,0,1,0,State-Illinois
2306,124711,0,0,38,0,1,0,0,0,0,1,0,0,State-New York
2307,145503,1,0,45,0,1,0,0,0,0,0,0,1,State-Texas
2308,106560,0,0,38,0,0,1,0,0,0,0,1,0,State-Other
2309,171604,0,0,75,0,0,0,1,0,0,0,0,1,State-California
2310,127244,1,0,41,0,1,0,0,0,0,1,0,0,State-Florida
2311,148752,1,1,51,0,1,0,0,0,0,1,0,0,State-Illinois
2312,171434,0,1,58,0,1,0,0,0,0,1,0,0,State-New York
2313,190842,0,0,72,0,0,1,0,0,0,1,0,0,State-Texas
2314,188097,1,0,42,0,1,0,0,0,0,0,1,0,State-Other
2315,151948,0,1,45,0,1,0,0,0,0,1,0,0,State-California
2316,171853,0,0,38,0,0,0,1,0,0,1,0,0,State-Florida
2317,135876,0,0,37,0,1,0,0,0,0,0,1,0,State-Illinois
2318,140049,0,1,68,0,0,0,0,1,0,1,0,0,State-New York
2319,139660,1,0,38,0,0,1,0,0,0,1,0,0,State-Texas
2320,150127,0,1,58,0,0,0,1,0,0,1,0,0,State-Other
2321,143263,0,1,43,0,1,0,0,0,0,0,1,0,State-California
2322,162845,1,1,71,0,1,0,0,0,0,0,1,0,State-Florida
2323,118929,0,0,30,0,1,0,0,0,0,1,0,0,State-Illinois
2324,124367,1,0,38,0,0,1,0,0,1,0,0,0,State-New York
2325,133249,1,0,45,0,0,1,0,0,0,1,0,0,State-Texas
2326,126887,0,1,61,0,1,0,0,0,0,0,0,0,State-Other
2327,150150,0,0,37,0,1,0,0,0,0,0,0,1,State-California
2328,162061,0,1,44,0,0,0,1,0,0,1,0,0,State-Florida
2329,185696,0,0,58,1,0,0,0,0,0,0,0,1,State-Illinois
2330,176542,0,0,64,0,0,0,1,0,0,0,0,1,State-New York
2331,170515,0,0,27,0,0,1,0,0,0,1,0,0,State-Texas
2332,118227,1,0,33,0,0,0,1,0,0,1,0,0,State-Other
2333,169139,0,1,55,0,1,0,0,0,0,1,0,0,State-California
2334,169109,0,0,38,0,1,0,0,0,0,1,0,0,State-Florida
2335,169627,0,1,58,0,0,1,0,0,0,1,0,0,State-Illinois
2336,138136,1,0,42,0,1,0,0,0,0,1,0,0,State-New York
2337,162159,0,0,74,0,0,1,0,0,0,0,0,1,State-Texas
2338,180695,0,0,57,0,0,1,0,0,0,1,0,0,State-Other
2339,133316,1,1,49,0,0,1,0,0,0,0,1,0,State-California
2340,158554,1,1,52,0,0,0,1,0,0,1,0,0,State-Florida
2341,117256,1,0,28,0,1,0,0,0,1,0,0,0,State-Illinois
2342,153034,1,1,46,1,0,0,0,0,0,1,0,0,State-New York
2343,152203,0,0,70,0,0,0,1,0,0,0,0,0,State-Texas
2344,159601,0,1,43,1,0,0,0,0,0,0,0,0,State-Other
2345,175154,0,1,62,0,0,1,0,0,0,0,1,0,State-California
2346,147025,0,1,44,0,0,1,0,0,0,1,0,0,State-Florida
2347,137971,1,0,47,0,1,0,0,0,0,1,0,0,State-Illinois
2348,141335,1,0,52,1,0,0,0,0,0,0,1,0,State-New York
2349,167267,0,1,62,0,1,0,0,0,0,1,0,0,State-Texas
2350,157338,0,1,45,0,0,1,0,0,0,1,0,0,State-Other
2351,150523,1,1,60,0,0,0,1,0,0,0,0,0,State-California
2352,135791,2,1,55,0,0,1,0,0,0,0,1,0,State-Florida
2353,150611,0,1,60,1,0,0,0,0,0,0,0,1,State-Illinois
2354,156242,0,1,51,0,1,0,0,0,0,0,0,1,State-New York
2355,148904,0,1,60,0,0,1,0,0,0,1,0,0,State-Texas
2356,156243,1,2,45,0,0,1,0,0,0,1,0,0,State-Other
2357,121355,1,0,35,0,1,0,0,0,0,1,0,0,State-California
2358,157420,0,1,49,0,0,0,1,0,0,0,1,0,State-Florida
2359,146390,0,1,65,1,0,0,0,0,0,0,1,0,State-Illinois
2360,154342,1,1,64,0,0,0,1,0,0,0,0,0,State-New York
2361,120895,1,0,47,0,1,0,0,0,0,1,0,0,State-Texas
2362,192344,0,0,72,0,1,0,0,0,0,1,0,0,State-Other
2363,126907,1,1,44,0,0,0,1,0,0,0,0,0,State-California
2364,144964,1,1,40,0,0,0,1,0,0,1,0,0,State-Florida
2365,175507,0,0,41,0,0,0,1,0,0,1,0,0,State-Illinois
2366,153761,1,1,48,0,1,0,0,0,0,0,1,0,State-New York
2367,122682,1,0,47,0,0,0,1,0,0,1,0,0,State-Texas
2368,138887,1,0,48,0,0,0,1,0,0,0,0,1,State-Other
2369,141658,1,1,45,0,0,1,0,0,0,0,0,0,State-California
2370,129791,1,0,48,0,1,0,0,0,0,0,0,1,State-Florida
2371,163915,0,2,64,0,1,0,0,0,0,0,1,0,State-Illinois
2372,139996,1,1,46,1,0,0,0,0,0,1,0,0,State-New York
2373,126759,1,0,48,1,0,0,0,0,0,1,0,0,State-Texas
2374,163841,0,1,52,1,0,0,0,0,0,0,1,0,State-Other
2375,151039,1,1,51,0,1,0,0,0,0,0,0,1,State-California
2376,160544,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida
2377,165685,0,1,48,0,1,0,0,0,0,1,0,0,State-Illinois
2378,137716,0,1,67,0,1,0,0,0,0,1,0,0,State-New York
2379,136864,0,1,63,0,0,1,0,0,0,1,0,0,State-Texas
2380,144511,1,0,50,0,1,0,0,0,0,0,1,0,State-Other
2381,136947,1,1,53,0,1,0,0,0,0,0,0,1,State-California
2382,147352,0,1,69,0,0,0,1,0,0,0,1,0,State-Florida
2383,167087,0,1,67,0,1,0,0,0,0,0,1,0,State-Illinois
2384,157045,0,1,70,0,1,0,0,0,0,1,0,0,State-New York
2385,136957,1,1,67,1,0,0,0,0,0,0,0,1,State-Texas
2386,169389,0,1,43,0,1,0,0,0,0,0,0,1,State-Other
2387,180134,1,0,48,0,1,0,0,0,0,1,0,0,State-California
2388,143142,1,1,51,0,1,0,0,0,0,0,1,0,State-Florida
2389,180589,0,0,76,0,1,0,0,0,0,1,0,0,State-Illinois
2390,134412,1,0,30,0,0,1,0,0,0,1,0,0,State-New York
2391,157537,1,0,41,0,0,1,0,0,0,1,0,0,State-Texas
2392,122634,0,0,54,0,0,0,1,0,1,0,0,0,State-Other
2393,151315,0,0,72,0,0,0,1,0,0,1,0,0,State-California
2394,136026,2,1,48,0,1,0,0,0,0,1,0,0,State-Florida
2395,124639,1,1,47,0,1,0,0,0,0,1,0,0,State-Illinois
2396,134578,2,1,48,0,0,0,1,0,0,0,0,1,State-New York
2397,165704,0,0,48,0,0,1,0,0,0,0,0,0,State-Texas
2398,163810,0,1,54,0,0,1,0,0,0,1,0,0,State-Other
2399,154132,0,1,51,0,0,0,1,0,0,0,0,1,State-California
2400,118690,0,0,61,0,1,0,0,0,0,1,0,0,State-Florida
2401,128164,1,0,50,0,1,0,0,0,0,1,0,0,State-Illinois
2402,134596,1,0,46,0,1,0,0,0,0,0,0,1,State-New York
2403,143269,1,0,48,0,1,0,0,0,0,0,0,1,State-Texas
2404,138741,1,1,62,0,0,1,0,0,0,0,0,0,State-Other
2405,131907,0,0,48,0,0,1,0,0,0,1,0,0,State-California
2406,127100,1,0,37,0,1,0,0,0,0,0,1,0,State-Florida
2407,131163,1,0,47,1,0,0,0,0,0,0,0,0,State-Illinois
2408,192533,0,0,35,0,1,0,0,0,0,1,0,0,State-New York
2409,134853,1,1,47,0,0,1,0,0,0,1,0,0,State-Texas
2410,170844,1,1,53,1,0,0,0,0,0,1,0,0,State-Other
2411,131086,1,1,41,0,1,0,0,0,0,0,0,0,State-California
2412,160544,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida
2413,120491,0,0,34,0,0,0,1,0,0,0,0,0,State-Illinois
2414,142523,0,0,56,0,1,0,0,0,0,1,0,0,State-New York
2415,139922,1,0,37,0,1,0,0,0,0,1,0,0,State-Texas
2416,133402,1,1,68,0,0,0,1,0,0,1,0,0,State-Other
2417,136408,1,1,71,0,1,0,0,0,0,0,1,0,State-California
2418,121645,1,0,41,0,0,0,1,0,0,1,0,0,State-Florida
2419,178427,0,0,72,0,0,0,0,1,0,0,1,0,State-Illinois
2420,182657,0,0,74,0,0,0,1,0,0,1,0,0,State-New York
2421,151876,0,0,62,0,1,0,0,0,0,1,0,0,State-Texas
2422,178041,0,0,49,0,1,0,0,0,0,0,0,0,State-Other
2423,152852,0,1,63,0,1,0,0,0,0,1,0,0,State-California
2424,170038,0,0,38,0,0,0,1,0,0,0,0,1,State-Florida
2425,169401,0,1,47,0,0,0,1,0,0,0,0,0,State-Illinois
2426,146053,1,0,48,0,0,0,1,0,0,1,0,0,State-New York
2427,177343,0,0,55,0,1,0,0,0,0,1,0,0,State-Texas
2428,173892,0,0,67,0,0,1,0,0,0,1,0,0,State-Other
2429,140304,1,0,53,0,0,1,0,0,0,0,0,1,State-California
2430,132727,0,0,55,0,0,0,1,0,0,0,0,1,State-Florida
2431,168695,0,0,51,0,0,0,1,0,0,1,0,0,State-Illinois
2432,143300,0,1,49,1,0,0,0,0,0,1,0,0,State-New York
2433,126290,1,1,48,0,0,0,1,0,0,1,0,0,State-Texas
2434,193790,0,0,50,0,0,1,0,0,0,1,0,0,State-Other
2435,138410,0,0,46,0,1,0,0,0,0,0,0,1,State-California
2436,164866,0,1,70,0,0,0,0,1,0,0,1,0,State-Florida
2437,157957,0,1,61,0,0,0,1,0,0,1,0,0,State-Illinois
2438,146015,1,1,65,0,0,0,1,0,0,0,0,1,State-New York
2439,116531,1,0,42,0,0,0,1,0,0,1,0,0,State-Texas
2440,128072,1,0,34,0,1,0,0,0,0,0,1,0,State-Other
2441,149476,0,1,57,1,0,0,0,0,0,0,1,0,State-California
2442,150725,0,1,67,0,1,0,0,0,0,1,0,0,State-Florida
2443,183844,0,0,68,0,0,0,1,0,0,1,0,0,State-Illinois
2444,141145,1,1,70,0,1,0,0,0,0,0,0,1,State-New York
2445,167419,0,1,50,0,0,0,1,0,0,1,0,0,State-Texas
2446,123162,1,1,50,0,1,0,0,0,0,0,0,0,State-Other
2447,134380,1,0,43,0,1,0,0,0,0,1,0,0,State-California
2448,134704,0,1,54,0,0,1,0,0,0,1,0,0,State-Florida
2449,194871,0,2,51,0,1,0,0,0,0,0,0,1,State-Illinois
2450,165148,0,1,62,0,1,0,0,0,0,1,0,0,State-New York
2451,139898,0,1,66,0,0,0,1,0,0,1,0,0,State-Texas
2452,164857,0,0,64,0,0,1,0,0,0,0,1,0,State-Other
2453,159892,0,1,50,0,1,0,0,0,0,0,0,1,State-California
2454,141020,0,0,33,0,0,1,0,0,0,0,1,0,State-Florida
2455,157072,0,1,59,0,1,0,0,0,0,0,0,1,State-Illinois
2456,160474,0,1,41,0,0,1,0,0,0,1,0,0,State-New York
2457,162807,0,1,60,0,0,0,1,0,0,1,0,0,State-Texas
2458,119414,1,0,39,0,0,0,1,0,0,0,0,0,State-Other
2459,119107,1,0,40,0,1,0,0,0,0,1,0,0,State-California
2460,175484,0,1,44,0,0,0,1,0,0,0,0,0,State-Florida
2461,170379,0,1,44,0,0,1,0,0,0,0,1,0,State-Illinois
2462,179419,0,0,50,0,0,0,1,0,0,0,1,0,State-New York
2463,164014,2,1,74,0,0,0,1,0,0,0,0,1,State-Texas
2464,176998,0,1,65,0,1,0,0,0,0,1,0,0,State-Other
2465,149854,1,0,48,0,0,0,1,0,0,0,1,0,State-California
2466,160585,1,1,49,0,1,0,0,0,0,0,0,1,State-Florida
2467,142873,1,1,70,1,0,0,0,0,0,0,0,1,State-Illinois
2468,187679,0,0,32,0,0,0,1,0,0,1,0,0,State-New York
2469,157867,1,0,42,0,0,0,1,0,0,1,0,0,State-Texas
2470,135765,1,0,30,0,1,0,0,0,0,1,0,0,State-Other
2471,165492,0,0,61,0,1,0,0,0,0,1,0,0,State-California
2472,132952,1,0,43,1,0,0,0,0,0,1,0,0,State-Florida
2473,153374,0,1,51,0,0,0,1,0,0,0,0,1,State-Illinois
2474,171706,0,1,61,0,0,0,1,0,0,1,0,0,State-New York
2475,168487,0,0,32,0,1,0,0,0,0,1,0,0,State-Texas
2476,153253,1,1,45,0,0,0,1,0,0,0,1,0,State-Other
2477,131163,1,0,47,1,0,0,0,0,0,0,0,0,State-California
2478,142014,1,0,43,0,1,0,0,0,0,1,0,0,State-Florida
2479,154108,1,1,47,0,1,0,0,0,0,0,1,0,State-Illinois
2480,149667,0,0,65,0,0,1,0,0,0,0,0,1,State-New York
2481,163206,0,0,46,0,1,0,0,0,0,0,1,0,State-Texas
2482,157136,1,1,48,0,1,0,0,0,0,0,1,0,State-Other
2483,146772,0,1,45,0,0,0,1,0,0,0,0,0,State-California
2484,178931,0,0,49,0,1,0,0,0,0,0,0,1,State-Florida
2485,153977,0,1,62,0,0,0,1,0,0,1,0,0,State-Illinois
2486,184219,0,0,32,0,1,0,0,0,0,1,0,0,State-New York
2487,146098,1,1,45,0,0,1,0,0,0,0,1,0,State-Texas
2488,173538,0,1,55,0,1,0,0,0,0,1,0,0,State-Other
2489,179529,0,0,34,0,1,0,0,0,0,1,0,0,State-California
2490,120981,0,0,43,0,0,0,1,0,0,0,0,0,State-Florida
2491,151766,1,0,40,0,0,1,0,0,0,1,0,0,State-Illinois
2492,155759,0,1,58,0,1,0,0,0,0,1,0,0,State-New York
2493,133039,1,0,42,0,1,0,0,0,0,1,0,0,State-Texas
2494,137787,1,0,48,0,1,0,0,0,0,0,1,0,State-Other
2495,127242,1,0,50,0,0,1,0,0,0,1,0,0,State-California
2496,187188,0,0,37,0,0,1,0,0,0,0,0,1,State-Florida
2497,169930,0,0,49,0,0,0,1,0,0,1,0,0,State-Illinois
2498,137697,1,0,44,0,0,1,0,0,0,1,0,0,State-New York
2499,137401,1,0,47,0,1,0,0,0,0,0,0,1,State-Texas
2500,103502,1,0,47,0,0,1,0,0,0,1,0,0,State-Other
2501,158597,1,1,44,0,1,0,0,0,0,1,0,0,State-California
2502,182032,0,0,72,0,0,0,0,1,0,0,0,1,State-Florida
2503,128087,1,1,62,0,0,0,1,0,0,1,0,0,State-Illinois
2504,174004,0,0,33,0,0,1,0,0,0,0,0,1,State-New York
2505,119740,0,1,60,0,0,0,1,0,0,1,0,0,State-Texas
2506,157036,0,1,45,0,1,0,0,0,0,0,0,0,State-Other
2507,153083,1,1,62,0,0,0,1,0,0,0,0,0,State-California
2508,169283,0,1,45,0,1,0,0,0,0,0,0,1,State-Florida
2509,146098,1,1,45,0,0,1,0,0,0,0,1,0,State-Illinois
2510,123331,1,0,32,0,1,0,0,0,0,0,0,0,State-New York
2511,123331,1,0,32,0,0,1,0,0,0,0,0,0,State-Texas
2512,109255,1,0,31,0,0,1,0,0,0,1,0,0,State-Other
2513,167786,0,0,61,0,0,0,0,1,0,0,0,1,State-California
2514,171969,0,1,49,0,1,0,0,0,0,0,0,1,State-Florida
2515,159235,1,0,53,0,0,1,0,0,0,0,1,0,State-Illinois
2516,131928,1,0,31,0,0,0,1,0,0,1,0,0,State-New York
2517,174881,1,1,59,0,0,0,1,0,0,0,1,0,State-Texas
2518,165819,0,0,42,0,1,0,0,0,0,1,0,0,State-Other
2519,151411,1,2,67,0,0,1,0,0,0,0,0,1,State-California
2520,151983,0,1,56,1,0,0,0,0,0,1,0,0,State-Florida
2521,142386,1,0,34,0,0,0,1,0,0,0,1,0,State-Illinois
2522,130390,0,0,33,0,1,0,0,0,0,0,0,0,State-New York
2523,130983,0,0,57,0,0,1,0,0,0,1,0,0,State-Texas
2524,166033,0,1,63,0,0,0,0,1,0,1,0,0,State-Other
2525,137284,1,1,45,0,1,0,0,0,0,0,0,0,State-California
2526,157530,0,1,69,1,0,0,0,0,0,0,1,0,State-Florida
2527,176800,0,0,55,0,1,0,0,0,0,0,0,0,State-Illinois
2528,163943,0,1,64,0,1,0,0,0,0,1,0,0,State-New York
2529,176081,0,0,58,0,0,0,1,0,0,1,0,0,State-Texas
2530,167445,0,1,46,0,1,0,0,0,0,1,0,0,State-Other
2531,137054,1,1,53,0,1,0,0,0,0,0,1,0,State-California
2532,147175,1,1,58,0,0,0,1,0,0,0,1,0,State-Florida
2533,131859,1,0,44,1,0,0,0,0,0,1,0,0,State-Illinois
2534,127215,2,1,59,1,0,0,0,0,0,1,0,0,State-New York
2535,170179,0,1,44,1,0,0,0,0,0,0,0,1,State-Texas
2536,139922,1,0,37,0,1,0,0,0,0,1,0,0,State-Other
2537,149681,0,2,44,0,1,0,0,0,0,0,1,0,State-California
2538,124645,1,0,32,0,1,0,0,0,0,1,0,0,State-Florida
2539,179865,0,1,66,1,0,0,0,0,0,1,0,0,State-Illinois
2540,144322,1,0,35,0,1,0,0,0,0,1,0,0,State-New York
2541,147958,0,1,68,0,0,1,0,0,0,1,0,0,State-Texas
2542,163972,0,1,56,0,0,1,0,0,0,0,1,0,State-Other
2543,175315,0,1,66,0,0,0,1,0,0,1,0,0,State-California
2544,155517,1,1,70,0,1,0,0,0,0,0,0,1,State-Florida
2545,175283,1,2,63,0,1,0,0,0,0,0,0,1,State-Illinois
2546,182800,0,0,74,0,0,1,0,0,0,0,0,1,State-New York
2547,138998,1,1,66,0,1,0,0,0,0,1,0,0,State-Texas
2548,190638,0,0,29,0,0,1,0,0,0,0,1,0,State-Other
2549,127161,1,0,34,0,1,0,0,0,0,0,1,0,State-California
2550,142014,1,0,43,0,1,0,0,0,0,1,0,0,State-Florida
2551,138201,0,1,60,0,0,0,1,0,0,0,0,1,State-Illinois
2552,145203,2,0,38,0,0,0,1,0,0,1,0,0,State-New York
2553,181574,0,0,73,0,0,0,1,0,0,0,0,1,State-Texas
2554,134935,0,0,28,0,1,0,0,0,0,1,0,0,State-Other
2555,160482,0,1,44,0,0,1,0,0,0,0,1,0,State-California
2556,134633,2,1,64,0,0,0,1,0,0,1,0,0,State-Florida
2557,178093,0,0,73,0,0,0,1,0,0,0,1,0,State-Illinois
2558,182460,0,0,70,1,0,0,0,0,0,1,0,0,State-New York
2559,145903,0,1,54,0,0,0,1,0,0,0,1,0,State-Texas
2560,181361,0,0,33,1,0,0,0,0,0,1,0,0,State-Other
2561,135860,1,1,47,1,0,0,0,0,0,0,0,1,State-California
2562,140442,1,1,68,0,0,0,1,0,0,0,1,0,State-Florida
2563,161482,0,0,55,0,1,0,0,0,0,1,0,0,State-Illinois
2564,134968,1,0,40,0,1,0,0,0,0,1,0,0,State-New York
2565,175794,0,0,33,0,1,0,0,0,0,1,0,0,State-Texas
2566,131497,0,1,58,0,0,0,1,0,0,0,0,1,State-Other
2567,174268,0,0,65,0,1,0,0,0,0,1,0,0,State-California
